,Month,Unigram Top 30,Bigram Top 20,Trigram Top 10,Trigram Top 1
95,201812,"[('cpu', 52), ('good', 28), ('great', 24), ('best', 24), ('processor', 22), ('gaming', 20), ('fast', 12), ('intel', 8), ('work', 8), ('performance', 8), ('product', 8), ('amazing', 6), ('well', 6), ('item', 6), ('worked', 6), ('go', 6), ('amd', 6), ('enough', 6), ('core', 6), ('powerful', 6), ('buy', 6), ('nice', 6), ('fastest', 6), ('would', 6), ('cool', 6), ('budget', 6), ('around', 4), ('new', 4), ('shipping', 4), ('easy', 4)]","[('best cpu', 10), ('great cpu', 8), ('works well', 6), ('good cpu', 6), ('new cpu', 4), ('great processor', 4), ('intel processor', 4), ('find good', 4), ('fastest gaming', 4), ('gaming cpu', 4), ('best best', 4), ('good product', 4), ('top line', 4), ('five stars', 4), ('intel around', 2), ('around amazing', 2), ('amazing processor', 2), ('beware new', 2), ('fast shipping', 2), ('shipping works', 2)]",,"[('fastest gaming cpu', 4), ('intel around amazing', 2), ('around amazing processor', 2), ('beware new cpu', 2), ('fast shipping works', 2), ('shipping works well', 2), ('hyper threading missed', 2), ('great cpu easy', 2), ('cpu easy overclock', 2), ('worked perfectly best', 2)]"
96,201901,"[('cpu', 44), ('great', 36), ('good', 22), ('best', 18), ('fast', 18), ('processor', 18), ('star', 16), ('five', 14), ('gaming', 12), ('money', 10), ('well', 8), ('intel', 8), ('product', 8), ('core', 8), ('perfect', 8), ('amazing', 8), ('really', 8), ('item', 6), ('new', 6), ('price', 6), ('work', 6), ('time', 6), ('better', 6), ('excellent', 6), ('monster', 6), ('overclocked', 6), ('problem', 6), ('chip', 6), ('oc', 4), ('mild', 4)]","[('five stars', 14), ('great cpu', 6), ('great processor', 6), ('best cpu', 4), ('new item', 4), ('works great', 4), ('good cpu', 4), ('best processor', 4), ('long time', 4), ('great product', 4), ('great gaming', 4), ('really really', 4), ('fast fast', 4), ('great even', 2), ('even non', 2), ('non overclockers', 2), ('oc mild', 2), ('mild maybe', 2), ('maybe water', 2), ('water cool', 2)]",,"[('great even non', 2), ('even non overclockers', 2), ('oc mild maybe', 2), ('mild maybe water', 2), ('maybe water cool', 2), ('water cool later', 2), ('cool later stayed', 2), ('later stayed around', 2), ('runs lot cooler', 2), ('lot cooler expected', 2)]"
97,201902,"[('cpu', 30), ('great', 24), ('good', 20), ('fast', 10), ('run', 10), ('work', 10), ('processor', 8), ('gaming', 8), ('hot', 8), ('five', 6), ('star', 6), ('product', 6), ('first', 6), ('best', 6), ('cooler', 4), ('intel', 4), ('oc', 4), ('problem', 4), ('expected', 4), ('keep', 4), ('chip', 4), ('awesome', 4), ('amazing', 4), ('thing', 4), ('like', 4), ('bought', 2), ('running', 2), ('stable', 2), ('core', 2), ('faulty', 2)]","[('great cpu', 10), ('five stars', 6), ('fast cpu', 6), ('cpu cooler', 4), ('good cpu', 4), ('runs hot', 4), ('works great', 4), ('best gaming', 4), ('great processor', 2), ('cooler bought', 2), ('bought running', 2), ('running stable', 2), ('intel core', 2), ('core processor', 2), ('good oc', 2), ('faulty product', 2), ('cpu problems', 2), ('fast good', 2), ('good gaming', 2), ('gaming easy', 2)]",,"[('great cpu cooler', 2), ('cpu cooler bought', 2), ('cooler bought running', 2), ('bought running stable', 2), ('intel core processor', 2), ('good cpu problems', 2), ('fast good gaming', 2), ('good gaming easy', 2), ('gaming easy lock', 2), ('runs hot hell', 2)]"
98,201903,"[('star', 108), ('five', 98), ('great', 84), ('processor', 54), ('fast', 38), ('cpu', 38), ('good', 32), ('best', 30), ('work', 26), ('gaming', 22), ('price', 20), ('one', 18), ('better', 16), ('performance', 16), ('amazing', 14), ('intel', 14), ('nice', 12), ('beast', 12), ('excellent', 12), ('value', 12), ('money', 10), ('cool', 10), ('awesome', 10), ('product', 10), ('run', 8), ('love', 8), ('upgrade', 8), ('used', 8), ('seems', 8), ('fine', 8)]","[('five stars', 96), ('great processor', 16), ('works great', 14), ('great cpu', 12), ('best processor', 8), ('great value', 8), ('one star', 6), ('good cpu', 6), ('great performance', 6), ('amazing processor', 4), ('would recommend', 4), ('water cooling', 4), ('beast best', 4), ('four stars', 4), ('excellent cpu', 4), ('cpu price', 4), ('first intel', 4), ('blazing fast', 4), ('easy install', 4), ('value money', 4)]",,"[('waste money time', 2), ('money time even', 2), ('time even work', 2), ('best processor today', 2), ('processor today supports', 2), ('today supports ram', 2), ('great processor moderate', 2), ('processor moderate development', 2), ('moderate development gaming', 2), ('props goes engineers', 2)]"
99,201904,"[('star', 48), ('five', 46), ('great', 28), ('cpu', 22), ('intel', 16), ('price', 12), ('fast', 10), ('good', 10), ('processor', 8), ('run', 8), ('easy', 8), ('install', 8), ('product', 8), ('performance', 6), ('money', 6), ('better', 6), ('new', 6), ('love', 6), ('excellent', 6), ('well', 6), ('nice', 4), ('bad', 4), ('core', 4), ('gen', 4), ('amazing', 4), ('bang', 4), ('buck', 4), ('even', 4), ('cooler', 4), ('power', 4)]","[('five stars', 46), ('easy install', 6), ('great processor', 4), ('bang buck', 4), ('great product', 4), ('great cpu', 4), ('solid cpu', 4), ('good cpu', 4), ('returning rma', 2), ('rma intel', 2), ('intel finally', 2), ('finally figuring', 2), ('figuring bad', 2), ('bad two', 2), ('two weeks', 2), ('weeks amazon', 2), ('amazon warranty', 2), ('six core', 2), ('core ca', 2), ('ca afford', 2)]",,"[('returning rma intel', 2), ('rma intel finally', 2), ('intel finally figuring', 2), ('finally figuring bad', 2), ('figuring bad two', 2), ('bad two weeks', 2), ('two weeks amazon', 2), ('weeks amazon warranty', 2), ('six core ca', 2), ('core ca afford', 2)]"
100,201905,"[('star', 84), ('five', 72), ('great', 70), ('cpu', 66), ('best', 24), ('processor', 20), ('work', 18), ('intel', 18), ('gaming', 14), ('good', 12), ('one', 12), ('price', 10), ('nice', 10), ('product', 10), ('love', 10), ('worth', 10), ('performance', 8), ('like', 8), ('still', 6), ('well', 6), ('cool', 6), ('four', 6), ('easy', 6), ('pc', 6), ('build', 6), ('get', 6), ('check', 6), ('fast', 6), ('awesome', 4), ('video', 4)]","[('five stars', 72), ('great cpu', 16), ('works great', 12), ('great product', 6), ('four stars', 6), ('best cpu', 6), ('best gaming', 4), ('gaming cpu', 4), ('one best', 4), ('processor available', 4), ('check check', 4), ('worth price', 4), ('great great', 4), ('great processor', 4), ('cpu gaming', 4), ('last long', 4), ('great price', 2), ('price performance', 2), ('nice processor', 2), ('take audio', 2)]",,"[('best gaming cpu', 4), ('great price performance', 2), ('take audio video', 2), ('audio video encoding', 2), ('great entry intel', 2), ('entry intel cpu', 2), ('intel cpu runs', 2), ('cpu runs hot', 2), ('runs hot costs', 2), ('think bit pricey', 2)]"
101,201906,"[('great', 38), ('cpu', 28), ('gaming', 20), ('processor', 20), ('best', 20), ('good', 18), ('intel', 16), ('work', 14), ('star', 12), ('one', 10), ('core', 10), ('price', 10), ('product', 8), ('enough', 8), ('power', 8), ('fast', 6), ('reliable', 6), ('well', 6), ('need', 6), ('nice', 6), ('money', 6), ('game', 6), ('upgrade', 6), ('value', 6), ('overclock', 6), ('five', 6), ('quality', 4), ('fps', 4), ('fan', 4), ('killer', 4)]","[('great processor', 8), ('great price', 6), ('works great', 6), ('best value', 6), ('five stars', 6), ('fast reliable', 4), ('cpu gaming', 4), ('gaming cpu', 4), ('best cpu', 4), ('value processor', 4), ('intel outperforming', 2), ('outperforming amds', 2), ('quality cpu', 2), ('cpu expected', 2), ('expected intel', 2), ('good quality', 2), ('reliable one', 2), ('one would', 2), ('would expect', 2), ('expect cost', 2)]",,"[('best value processor', 4), ('intel outperforming amds', 2), ('quality cpu expected', 2), ('cpu expected intel', 2), ('fast reliable one', 2), ('reliable one would', 2), ('one would expect', 2), ('would expect cost', 2), ('supports video well', 2), ('video well office', 2)]"
102,201907,"[('cpu', 34), ('great', 34), ('good', 28), ('processor', 24), ('fast', 18), ('intel', 12), ('best', 10), ('gaming', 10), ('price', 10), ('buy', 10), ('five', 8), ('star', 8), ('amazing', 8), ('work', 8), ('chip', 8), ('run', 8), ('worth', 8), ('beast', 8), ('value', 6), ('budget', 6), ('product', 6), ('money', 6), ('ghz', 6), ('cool', 6), ('hot', 6), ('solid', 4), ('amd', 4), ('powerful', 4), ('perfect', 4), ('update', 4)]","[('great cpu', 10), ('five stars', 8), ('intel processor', 6), ('best intel', 4), ('great gaming', 4), ('good price', 4), ('works great', 4), ('processor money', 4), ('good cpu', 4), ('great processor', 4), ('well worth', 4), ('swift master', 2), ('solid gen', 2), ('gen cpu', 2), ('bought knowing', 2), ('knowing amd', 2), ('amd release', 2), ('old really', 2), ('really good', 2), ('best value', 2)]",,"[('solid gen cpu', 2), ('bought knowing amd', 2), ('knowing amd release', 2), ('old really good', 2), ('best value budget', 2), ('value budget minded', 2), ('budget minded gamers', 2), ('perfect bang buck', 2), ('bang buck intel', 2), ('buck intel processor', 2)]"
103,201908,"[('great', 40), ('good', 32), ('cpu', 30), ('fast', 28), ('processor', 20), ('gaming', 18), ('best', 14), ('intel', 12), ('value', 12), ('core', 10), ('amazing', 10), ('budget', 8), ('price', 8), ('need', 6), ('nice', 6), ('work', 6), ('excelente', 4), ('producto', 4), ('money', 4), ('buck', 4), ('cheap', 4), ('far', 4), ('decent', 4), ('power', 4), ('product', 4), ('love', 4), ('job', 4), ('low', 4), ('beast', 4), ('star', 4)]","[('great cpu', 10), ('fast fast', 6), ('excelente producto', 4), ('intel core', 4), ('great price', 4), ('best value', 4), ('great value', 4), ('works great', 4), ('good cpu', 4), ('value processor', 4), ('great core', 4), ('core processor', 4), ('super fast', 4), ('best best', 4), ('reliable cpu', 2), ('bit scared', 2), ('scared bought', 2), ('bought via', 2), ('via warehouse', 2), ('core great', 2)]",,"[('great core processor', 4), ('bit scared bought', 2), ('scared bought via', 2), ('bought via warehouse', 2), ('intel core great', 2), ('core great cpu', 2), ('intel amd budget', 2), ('amd budget wise', 2), ('budget wise well', 2), ('wise well chose', 2)]"
104,201909,"[('great', 32), ('star', 20), ('five', 18), ('cpu', 18), ('fast', 14), ('processor', 14), ('good', 12), ('work', 12), ('gaming', 10), ('pc', 8), ('best', 8), ('price', 8), ('value', 6), ('perfect', 6), ('amd', 6), ('gamer', 4), ('use', 4), ('awesome', 4), ('power', 4), ('bang', 4), ('buck', 4), ('excellent', 4), ('performance', 4), ('upgrade', 4), ('hot', 4), ('box', 4), ('really', 4), ('chip', 4), ('go', 4), ('thermal', 4)]","[('five stars', 18), ('best bang', 4), ('bang buck', 4), ('great value', 4), ('processor works', 4), ('great cpu', 4), ('great processor', 4), ('great gaming', 4), ('great price', 4), ('fast fast', 4), ('gaming pc', 2), ('pc look', 2), ('pc gamer', 2), ('gamer mostly', 2), ('mostly use', 2), ('doa ad', 2), ('ad clearly', 2), ('clearly shows', 2), ('shows includes', 2), ('includes fan', 2)]",,"[('best bang buck', 4), ('gaming pc look', 2), ('pc gamer mostly', 2), ('gamer mostly use', 2), ('doa ad clearly', 2), ('ad clearly shows', 2), ('clearly shows includes', 2), ('shows includes fan', 2), ('awesome value good', 2), ('value good power', 2)]"
105,201910,"[('cpu', 24), ('great', 24), ('processor', 20), ('gaming', 14), ('intel', 12), ('best', 8), ('star', 8), ('beast', 6), ('amazing', 6), ('awesome', 6), ('fast', 6), ('work', 6), ('five', 6), ('need', 4), ('new', 4), ('performance', 4), ('fantastic', 4), ('better', 4), ('excellent', 4), ('well', 4), ('worth', 4), ('good', 4), ('powerful', 4), ('easy', 4), ('quality', 2), ('processing', 2), ('power', 2), ('hamstring', 2), ('alright', 2), ('built', 2)]","[('great processor', 8), ('five stars', 6), ('best processor', 4), ('gaming cpu', 4), ('quality beast', 2), ('beast processing', 2), ('processing power', 2), ('intel hamstrings', 2), ('hamstrings alright', 2), ('alright cpu', 2), ('amazing processor', 2), ('processor need', 2), ('built new', 2), ('new pc', 2), ('pc family', 2), ('processor value', 2), ('gaming rig', 2), ('rig outstanding', 2), ('outstanding performance', 2), ('great gaming', 2)]",,"[('quality beast processing', 2), ('beast processing power', 2), ('intel hamstrings alright', 2), ('hamstrings alright cpu', 2), ('amazing processor need', 2), ('built new pc', 2), ('new pc family', 2), ('best processor value', 2), ('gaming rig outstanding', 2), ('rig outstanding performance', 2)]"
106,201911,"[('great', 34), ('gaming', 14), ('cpu', 14), ('best', 12), ('value', 10), ('fast', 10), ('processor', 10), ('intel', 8), ('money', 6), ('amazing', 6), ('good', 4), ('extremely', 4), ('perfect', 4), ('rock', 4), ('super', 4), ('expensive', 4), ('go', 4), ('buy', 4), ('beast', 4), ('run', 4), ('get', 4), ('fps', 4), ('faster', 2), ('brain', 2), ('overclocked', 2), ('lightspeed', 2), ('budget', 2), ('rig', 2), ('time', 2), ('solid', 2)]","[('great value', 8), ('great gaming', 6), ('super fast', 4), ('best intel', 4), ('great cpu', 4), ('cpu great', 4), ('great processor', 4), ('faster brain', 2), ('overclocked lightspeed', 2), ('extremely great', 2), ('gaming value', 2), ('perfect cpu', 2), ('cpu budget', 2), ('budget gaming', 2), ('gaming rig', 2), ('rig time', 2), ('rock solid', 2), ('realy regret', 2), ('regret ever', 2), ('great upgrading', 2)]",,"[('extremely great gaming', 2), ('great gaming value', 2), ('perfect cpu budget', 2), ('cpu budget gaming', 2), ('budget gaming rig', 2), ('gaming rig time', 2), ('realy regret ever', 2), ('great upgrading old', 2), ('upgrading old cpu', 2), ('know say intel', 2)]"
107,201912,"[('star', 88), ('five', 82), ('great', 68), ('cpu', 62), ('good', 46), ('processor', 30), ('best', 26), ('fast', 24), ('performance', 20), ('gaming', 20), ('love', 14), ('get', 14), ('price', 12), ('buy', 12), ('intel', 12), ('worth', 10), ('cooler', 10), ('run', 10), ('one', 10), ('awesome', 10), ('powerful', 10), ('hot', 8), ('work', 8), ('cool', 8), ('need', 8), ('value', 8), ('packaging', 8), ('year', 6), ('market', 6), ('new', 6)]","[('five stars', 82), ('great cpu', 22), ('great processor', 8), ('good cpu', 8), ('great performance', 6), ('cpu gaming', 6), ('best processor', 4), ('worth price', 4), ('stock cooler', 4), ('works great', 4), ('nice cpu', 4), ('could happier', 4), ('zoom zoom', 4), ('fast stable', 4), ('four stars', 4), ('muy bueno', 4), ('good buy', 4), ('great value', 4), ('best budget', 4), ('performance packaging', 4)]",,"[('great cpu good', 4), ('fastest cpu market', 2), ('breathes new life', 2), ('new life older', 2), ('life older pc', 2), ('best processor maybe', 2), ('processor maybe worth', 2), ('maybe worth price', 2), ('worth price building', 2), ('price building new', 2)]"
108,202001,"[('great', 32), ('cpu', 24), ('good', 22), ('processor', 16), ('excellent', 12), ('gaming', 12), ('amazing', 10), ('five', 8), ('star', 8), ('value', 8), ('price', 8), ('best', 8), ('buy', 6), ('deal', 6), ('get', 6), ('budget', 6), ('performance', 6), ('fast', 6), ('work', 6), ('ok', 6), ('upgrade', 6), ('wonderful', 4), ('need', 4), ('build', 4), ('little', 4), ('better', 4), ('ryzen', 4), ('solid', 4), ('working', 4), ('precio', 4)]","[('five stars', 6), ('great cpu', 4), ('great value', 4), ('good gaming', 4), ('great processor', 4), ('excellent processor', 4), ('value cpu', 4), ('good deal', 4), ('never buy', 2), ('buy unauthorized', 2), ('awesome yet', 2), ('yet pricy', 2), ('pro cessor', 2), ('excellent product', 2), ('product wonderful', 2), ('amazing deal', 2), ('deal get', 2), ('get aftermarket', 2), ('aftermarket cooler', 2), ('cpu need', 2)]",,"[('never buy unauthorized', 2), ('awesome yet pricy', 2), ('excellent product wonderful', 2), ('amazing deal get', 2), ('deal get aftermarket', 2), ('get aftermarket cooler', 2), ('great cpu need', 2), ('cpu need nvidia', 2), ('need nvidia release', 2), ('excellent budget gaming', 2)]"
109,202002,"[('great', 16), ('good', 12), ('cpu', 12), ('performance', 8), ('star', 8), ('intel', 8), ('product', 6), ('well', 6), ('power', 6), ('five', 6), ('blazing', 4), ('fast', 4), ('nice', 4), ('work', 4), ('wrong', 4), ('need', 4), ('budget', 4), ('price', 4), ('best', 4), ('flawless', 2), ('extremely', 2), ('simple', 2), ('overclock', 2), ('three', 2), ('video', 2), ('really', 2), ('like', 2), ('f', 2), ('series', 2), ('horrible', 2)]","[('great cpu', 6), ('five stars', 6), ('blazing fast', 4), ('great product', 4), ('flawless performance', 2), ('fast extremely', 2), ('extremely simple', 2), ('simple overclock', 2), ('three stars', 2), ('really like', 2), ('like f', 2), ('f series', 2), ('series intel', 2), ('horrible service', 2), ('service scam', 2), ('works great', 2), ('built yet', 2), ('yet update', 2), ('update coming', 2), ('coming later', 2)]",,"[('blazing fast extremely', 2), ('fast extremely simple', 2), ('extremely simple overclock', 2), ('really like f', 2), ('like f series', 2), ('f series intel', 2), ('horrible service scam', 2), ('built yet update', 2), ('yet update coming', 2), ('update coming later', 2)]"
